________Date,_________Time,______Sample,____Latitude,___Longitude,___Sun_angle,Day_or_night,______Sublat,_____Sublong,____CPU_temp,__Sense_temp,__Sense_Pres,___Sense_Hum,_______pitch,________roll,_________yaw,________magX,________magY,________magZ,________accX,________accY,________accZ,_______gyroX,_______gyroY,_______gyroZ
210419,174811,1,-45.477712,30.325951,-27.386497,Night,-45:28:39.8,30:19:33.4,37.39,31.95,982.26,31.39,2.3162,9.9276,294.6051,2.499,9.9409,16.1499,-0.0012,0.0046,0.018,0.2695,0.2354,0.08
210419,174822,2,-45.804051,31.180575,-27.930781,Night,-45:48:14.6,31:10:50.1,36.86,31.95,982.25,30.78,6.0646,127.7394,9.6506,5.0863,20.8367,33.1848,-0.0015,0.0039,0.0163,0.2683,0.2357,0.0773
210419,174833,3,-46.123219,32.04569,-28.473146,Night,-46:07:23.6,32:02:44.5,36.32,31.88,982.24,31.06,298.9372,244.7195,338.4973,6.3629,25.4535,39.951,-0.0012,0.0044,0.0173,0.2686,0.2342,0.0788
210419,174844,4,-46.435051,32.9213,-29.01353,Night,-46:26:06.2,32:55:16.7,36.32,31.9,982.25,31.04,11.0716,25.6617,304.3151,6.8583,27.2587,42.9246,-0.0002,0.0039,0.0188,0.2655,0.2323,0.0791
210419,174856,5,-46.766674,33.888455,-29.600698,Night,-46:46:00.0,33:53:18.4,36.32,31.97,982.26,31.02,354.0399,139.1787,16.1243,7.2649,28.2195,44.1317,-0.0015,0.0044,0.018,0.268,0.2333,0.077
210419,174907,6,-47.062633,34.785928,-30.136721,Night,-47:03:45.5,34:47:09.3,36.86,31.9,982.28,31.13,299.6723,276.5698,317.079,7.6837,28.8951,45.1061,-0.0015,0.0041,0.0166,0.2649,0.2348,0.0794
210419,174918,7,-47.350751,35.693793,-30.670555,Night,-47:21:02.7,35:41:37.7,36.86,31.88,982.27,31.01,17.7525,39.0568,312.5518,7.921,29.4085,45.0616,-0.001,0.0041,0.0163,0.2667,0.2342,0.0791
210419,174930,8,-47.655913,36.695956,-31.250332,Night,-47:39:21.3,36:41:45.4,36.32,31.81,982.26,30.8,345.6405,149.1465,19.8565,8.6559,29.1883,45.1574,-0.001,0.0041,0.019,0.2667,0.232,0.0794
210419,174941,9,-47.927089,37.625303,-31.779347,Night,-47:55:37.5,37:37:31.1,36.32,31.92,982.26,31.11,304.9156,296.6377,304.9774,8.6018,29.8682,45.4504,-0.0015,0.0041,0.0166,0.267,0.2323,0.0779
210419,174952,10,-48.189905,38.564764,-32.305944,Night,-48:11:23.7,38:33:53.2,36.32,31.92,982.26,31.39,21.1453,50.0103,320.7667,8.8937,29.9821,45.3762,-0.0012,0.0039,0.0173,0.2655,0.2336,0.0785
210419,175003,11,-48.444199,39.514219,-32.830042,Night,-48:26:39.1,39:30:51.2,36.86,31.9,982.26,30.72,338.2735,157.0284,21.6788,8.7528,30.4504,45.6833,-0.0012,0.0041,0.0163,0.2664,0.2329,0.0785
210419,175015,12,-48.711707,40.561205,-33.39884,Night,-48:42:42.1,40:33:40.3,36.86,31.76,982.27,31.44,310.1511,310.4269,297.3951,8.7435,30.5339,46.1546,-0.001,0.0046,0.0175,0.2664,0.2314,0.0773
210419,175026,13,-48.947663,41.531044,-33.917452,Night,-48:56:51.6,41:31:51.8,35.78,31.85,982.27,30.83,21.3292,60.1552,327.7467,8.6105,30.8485,45.5224,-0.0015,0.0053,0.0158,0.2643,0.2323,0.0791
210419,175037,14,-49.174606,42.510346,-34.433309,Night,-49:10:28.6,42:30:37.2,35.78,31.77,982.26,30.8,330.9662,162.2507,22.3414,8.7266,31.2146,45.7486,-0.0007,0.0046,0.0163,0.2683,0.2336,0.08
210419,175048,15,-49.392376,43.4989,-34.946325,Night,-49:23:32.6,43:29:56.0,36.32,31.81,982.29,30.75,313.7853,319.6101,294.2002,9.0799,31.8557,45.8449,-0.0007,0.0039,0.019,0.2652,0.2311,0.0788
210419,175100,16,-49.619306,44.587588,-35.502627,Night,-49:37:09.5,44:35:15.3,36.32,31.88,982.27,30.72,22.0379,66.2431,333.1687,8.9826,32.3216,45.6944,-0.0015,0.0036,0.0171,0.2655,0.2329,0.0785
210419,175111,17,-49.817409,45.594685,-36.009403,Night,-49:49:02.7,45:35:40.9,36.32,31.72,982.27,30.7,326.9854,166.1303,23.215,9.4174,32.5927,46.1851,-0.0015,0.0056,0.0158,0.2701,0.2345,0.0785
210419,175122,18,-50.005884,46.610225,-36.51304,Night,-50:00:21.2,46:36:36.8,35.78,31.77,982.25,30.84,316.9939,325.7358,292.8701,9.5973,32.7833,45.7261,-0.0012,0.0051,0.019,0.2661,0.2342,0.0797
210419,175133,19,-50.200343,47.727354,-37.058779,Night,-50:12:01.2,47:43:38.5,35.78,31.83,982.3,31.09,21.3784,72.3141,337.9034,9.6863,33.2196,45.5664,-0.001,0.0051,0.0163,0.2661,0.2345,0.0764
210419,175145,20,-50.368233,48.759529,-37.555546,Night,-50:22:05.6,48:45:34.3,36.32,31.72,982.29,30.59,322.7215,169.4535,23.8557,9.8155,33.7956,45.3538,-0.0005,0.0053,0.0158,0.267,0.2296,0.077
210419,175156,21,-50.526075,49.799128,-38.04886,Night,-50:31:33.9,49:47:56.9,36.32,31.74,982.27,30.75,320.0625,330.8446,291.0362,10.2863,34.1341,45.1707,-0.0012,0.0044,0.0178,0.2667,0.2342,0.0797
210419,175207,22,-50.673744,50.845772,-38.538618,Night,-50:40:25.5,50:50:44.8,35.78,31.76,982.21,28.26,20.8051,77.1254,340.788,10.6621,34.089,45.0154,-0.0012,0.0036,0.0156,0.2674,0.2326,0.0782
210419,175218,23,-50.8231,51.995139,-39.068709,Night,-50:49:23.2,51:59:42.5,35.78,31.72,982.23,30.84,319.0494,172.5686,23.0159,11.0782,34.4337,44.5726,-0.001,0.0039,0.0175,0.2677,0.2314,0.0803
210419,175230,24,-50.949127,53.055219,-39.550661,Night,-50:56:56.9,53:03:18.8,36.32,31.81,982.26,30.95,341.8856,353.7443,291.0059,10.9442,34.7462,44.7814,-0.001,0.0029,0.0161,0.2634,0.2339,0.0782
210419,175241,25,-51.064639,54.121056,-40.028699,Night,-51:03:52.7,54:07:15.8,35.78,31.54,982.25,30.73,14.7361,104.4475,0.1185,11.4083,35.2607,45.152,-0.001,0.0046,0.0151,0.2655,0.2326,0.0776
210419,175252,26,-51.169544,55.192194,-40.502694,Night,-51:10:10.4,55:11:31.9,35.78,31.68,982.25,30.94,303.9861,202.0525,10.7712,11.8649,35.8607,44.9118,-0.0012,0.0036,0.0171,0.267,0.2354,0.0776
210419,175303,27,-51.271781,56.366201,-41.01503,Night,-51:16:18.4,56:21:58.3,35.78,31.63,982.26,31.51,357.6996,9.8666,297.3047,12.2989,35.9741,44.9039,-0.0012,0.0053,0.0161,0.2661,0.2326,0.0794
210419,175315,28,-51.354225,57.446884,-41.480173,Night,-51:21:15.2,57:26:48.8,35.78,31.58,982.33,31.35,5.1479,123.8084,11.3784,12.3509,36.4911,44.4402,-0.001,0.0044,0.0156,0.2643,0.2342,0.0779
210419,175326,29,-51.425816,58.531354,-41.940876,Night,-51:25:32.9,58:31:52.9,35.78,31.63,982.3,31.06,296.9594,238.8048,346.1077,12.9793,36.5403,44.8676,-0.001,0.0046,0.0156,0.2674,0.2333,0.0791
210419,175337,30,-51.486485,59.619096,-42.397002,Night,-51:29:11.3,59:37:08.7,35.78,31.65,982.32,31.32,8.2854,24.9243,305.2625,13.3408,37.1335,44.7778,-0.001,0.0032,0.0141,0.2634,0.2336,0.0791
210419,175348,31,-51.54016,60.80884,-42.88921,Night,-51:32:24.6,60:48:31.8,35.78,31.63,982.32,31.58,354.2335,136.8906,17.6337,13.2909,37.3345,44.1636,-0.001,0.0029,0.0161,0.2664,0.2342,0.0785
210419,175400,32,-51.577849,61.901704,-43.3353,Night,-51:34:40.3,61:54:06.1,36.32,31.59,982.29,31.15,297.4108,273.5404,320.1575,13.8629,37.856,43.7163,-0.0007,0.0046,0.0158,0.268,0.2348,0.0791
210419,175411,33,-51.604483,62.996187,-43.776373,Night,-51:36:16.1,62:59:46.3,35.78,31.54,982.36,31.19,15.358,37.8493,312.4711,14.2634,38.4234,43.87,-0.0012,0.0051,0.0127,0.2661,0.2336,0.0782
210419,175422,34,-51.620049,64.091715,-44.212258,Night,-51:37:12.2,64:05:30.2,35.78,31.67,982.34,31.26,345.3861,147.1314,20.6667,14.7381,38.8516,43.8888,-0.0007,0.0039,0.0168,0.2646,0.2308,0.0791
210419,175434,35,-51.624383,65.287401,-44.681684,Night,-51:37:27.8,65:17:14.6,35.78,31.67,982.32,30.97,303.2922,296.0211,305.6572,14.6876,39.0928,43.4884,-0.0015,0.0039,0.0195,0.2652,0.2323,0.0806
210419,175445,36,-51.616761,66.383346,-45.106231,Night,-51:37:00.3,66:23:00.0,35.24,31.59,982.3,31.2,19.9663,48.6046,320.5085,15.0129,39.4432,43.1611,-0.001,0.0039,0.0151,0.2658,0.2311,0.0773
210419,175456,37,-51.598056,67.478622,-45.525099,Night,-51:35:53.0,67:28:43.0,35.78,31.59,982.29,31.08,338.9384,154.6031,22.6705,15.1893,39.7738,42.9278,-0.0012,0.0034,0.0168,0.2652,0.2311,0.0788
210419,175507,38,-51.568283,68.572681,-45.938124,Night,-51:34:05.8,68:34:21.7,35.78,31.54,982.35,31.35,308.3526,308.1214,299.1987,15.4214,40.0558,42.9551,-0.0017,0.0034,0.0144,0.2664,0.232,0.0776
210419,175519,39,-51.523214,69.76416,-46.38182,Night,-51:31:23.6,69:45:51.0,35.78,31.58,982.3,31.03,21.7757,57.0005,326.7066,15.99,40.3116,42.454,-0.0007,0.0041,0.0156,0.2664,0.2326,0.0779
210419,175530,40,-51.470397,70.853896,-46.782056,Night,-51:28:13.4,70:51:14.0,35.78,31.54,982.26,31.56,333.0501,160.59,22.9247,16.2601,40.6203,42.4632,-0.0012,0.0053,0.0175,0.2674,0.2326,0.0782
210419,175541,41,-51.406626,71.94073,-47.175895,Night,-51:24:23.9,71:56:26.6,35.78,31.58,982.27,30.97,312.8802,317.4913,295.1629,16.6957,40.8647,42.0792,-0.0012,0.0053,0.019,0.267,0.2317,0.0788
210419,175552,42,-51.331955,73.024134,-47.563153,Night,-51:19:55.0,73:01:26.9,35.78,31.58,982.28,31.38,21.7975,64.4124,332.3752,17.1369,41.1179,41.7359,-0.0015,0.0046,0.0166,0.2667,0.232,0.0782
210419,175604,43,-51.238143,74.201522,-47.977892,Night,-51:14:17.3,74:12:05.5,35.78,31.56,982.26,31.31,328.5741,164.7098,23.754,17.4332,41.3291,41.5878,-0.0017,0.0044,0.0151,0.2661,0.2311,0.08
210419,175615,44,-51.140901,75.276116,-48.350783,Night,-51:08:27.2,75:16:34.0,35.78,31.61,982.26,31.46,316.338,322.4159,294.9357,17.3315,41.4884,41.1717,-0.0012,0.0041,0.018,0.2664,0.2308,0.0791
210419,175626,45,-51.032988,76.345737,-48.716495,Night,-51:01:58.8,76:20:44.7,36.32,31.4,982.26,31.24,21.5204,69.489,337.1491,17.5737,42.0888,41.2929,-0.0017,0.0051,0.0154,0.2664,0.2302,0.0785
210419,175637,46,-50.914494,77.409922,-49.074837,Night,-50:54:52.2,77:24:35.7,35.78,31.4,982.28,31.17,324.861,167.5822,25.1708,17.5935,42.498,41.2819,-0.0007,0.0039,0.0151,0.2677,0.2351,0.0785
210419,175649,47,-50.773273,78.564114,-49.457116,Night,-50:46:23.8,78:33:50.8,35.78,31.5,982.28,31.32,318.0477,326.6321,294.7398,17.7882,43.3557,40.4076,-0.0015,0.0041,0.0166,0.2652,0.2336,0.0791
210419,175700,48,-50.632981,79.615485,-49.799387,Night,-50:37:58.7,79:36:55.7,35.78,31.43,982.28,31.57,21.8535,73.0675,340.4673,18.0677,43.7545,40.1058,-0.0012,0.0032,0.0171,0.2649,0.2345,0.0791
210419,175711,49,-50.482434,80.660094,-50.13366,Night,-50:28:56.8,80:39:36.3,35.78,31.56,982.34,31.41,322.8138,171.1314,24.4711,18.2027,43.7129,39.7855,-0.0007,0.0036,0.0175,0.2698,0.2339,0.08
210419,175722,50,-50.32175,81.697539,-50.459723,Night,-50:19:18.3,81:41:51.1,35.78,31.49,982.26,30.98,320.7837,329.8373,294.3846,18.503,43.5094,39.6585,-0.001,0.0034,0.0183,0.2652,0.2317,0.0794
210419,175734,51,-50.135047,82.820695,-50.805816,Night,-50:08:06.2,82:49:14.5,35.78,31.59,982.25,31.69,21.2875,76.2929,343.2036,18.7676,44.1612,39.7661,-0.0005,0.0044,0.0156,0.2655,0.2314,0.076
210419,175745,52,-49.953582,83.842,-51.114031,Night,-49:57:12.9,83:50:31.2,35.78,31.4,982.3,31.4,320.4521,172.8247,24.8402,18.9994,44.1727,39.6289,-0.0015,0.0032,0.0161,0.2674,0.2323,0.0803
210419,175756,53,-49.762392,84.855074,-51.413375,Night,-49:45:44.6,84:51:18.3,35.78,31.41,982.26,31.28,341.2094,352.79,293.1859,19.0702,44.0205,38.6786,-0.0007,0.0036,0.0175,0.2664,0.229,0.0797
210419,175807,54,-49.54289,85.950513,-51.729575,Night,-49:32:34.4,85:57:01.8,35.78,31.4,982.29,31.15,14.4888,103.71,1.6163,19.1559,44.4165,38.3711,-0.001,0.0044,0.0175,0.2683,0.2329,0.0776
210419,175819,55,-49.331817,86.945439,-52.009701,Night,-49:19:54.5,86:56:43.6,35.78,31.43,982.28,31.68,303.8495,200.6899,12.9914,19.4621,44.9318,37.8886,-0.001,0.0036,0.0188,0.2664,0.2326,0.0803
210419,175830,56,-49.111468,87.931282,-52.280303,Night,-49:06:41.3,87:55:52.6,35.78,31.4,982.25,31.3,356.396,10.3236,299.3159,19.4966,45.4061,37.4721,-0.0015,0.0049,0.0178,0.2683,0.2339,0.0803
210419,175841,57,-48.881994,88.907807,-52.541172,Night,-48:52:55.2,88:54:28.1,35.78,31.38,982.25,31.44,4.1397,121.5964,13.6916,19.8377,45.4757,37.3414,-0.0002,0.0034,0.0185,0.2652,0.2311,0.0782
210419,175853,58,-48.621436,89.962238,-52.81441,Night,-48:37:17.2,89:57:44.1,35.78,31.43,982.28,31.45,296.2159,236.3209,350.3884,19.9974,45.532,36.9628,-0.001,0.0046,0.0188,0.2655,0.2326,0.0773
210419,175904,59,-48.373391,90.918642,-53.054259,Night,-48:22:24.2,90:55:07.1,35.78,31.38,982.23,30.01,7.1169,24.0655,307.4574,20.5658,45.4295,36.795,-0.0012,0.0046,0.0183,0.2631,0.2342,0.0791
210419,175915,60,-48.116712,91.865156,-53.283733,Night,-48:07:00.2,91:51:54.6,34.7,31.29,982.3,31.65,355.6996,134.9321,21.3763,20.6829,45.545,36.3356,-0.0012,0.0041,0.0193,0.264,0.2326,0.0779
210419,175926,61,-47.851564,92.801637,-53.502637,Night,-47:51:05.6,92:48:05.9,35.78,31.36,982.27,31.44,297.2134,267.5989,329.1078,20.9802,45.5045,35.0815,-0.0007,0.0036,0.0144,0.2658,0.2311,0.0788
210419,175938,62,-47.552843,93.811672,-53.729157,Night,-47:33:10.2,93:48:42.0,35.78,31.43,982.27,31.22,14.1055,34.9109,315.5655,21.1969,45.6508,35.2252,-0.0015,0.0039,0.0144,0.2667,0.2323,0.0785
210419,175949,63,-47.270513,94.726808,-53.925337,Night,-47:16:13.8,94:43:36.5,35.78,31.41,982.26,32.06,347.4147,144.3092,24.253,21.2826,46.0821,35.1055,-0.0015,0.0044,0.0163,0.2643,0.2339,0.0785
210419,180000,64,-46.980223,95.631603,-54.110357,Night,-46:58:48.8,95:37:53.8,36.32,31.32,982.25,31.58,301.0602,290.8128,312.8022,21.5521,46.0375,34.5284,-0.0012,0.0041,0.0178,0.2689,0.2305,0.0782
210419,180011,65,-46.682133,96.525996,-54.284052,Night,-46:40:55.7,96:31:33.6,34.7,31.29,982.24,31.69,18.5403,45.4979,322.3,21.5626,46.3084,34.1631,-0.0015,0.0036,0.0156,0.2661,0.2326,0.0788
210419,180023,66,-46.348253,97.489763,-54.460411,Night,-46:20:53.7,97:29:23.1,36.32,31.29,982.25,31.37,340.8387,152.5119,25.6196,21.4786,46.5693,33.6872,-0.001,0.0049,0.0166,0.2667,0.2326,0.08
210419,180034,67,-46.034403,98.362265,-54.609869,Night,-46:02:03.8,98:21:44.2,35.78,31.36,982.27,31.8,306.8104,304.2087,304.9878,21.6057,46.6081,32.5732,-0.0007,0.0044,0.0158,0.264,0.2329,0.0788
210419,180045,68,-45.713264,99.224275,-54.747504,Night,-45:42:47.8,99:13:27.4,35.78,31.49,982.3,31.4,21.4308,54.5047,328.0833,21.5464,46.5745,32.0502,-0.0015,0.0044,0.0156,0.2677,0.2339,0.0788
210419,180056,69,-45.385005,100.075788,-54.873169,Night,-45:23:06.0,100:04:32.8,35.78,31.25,982.25,31.46,335.4149,158.4512,26.9899,21.007,46.7036,31.5439,-0.0007,0.0046,0.0175,0.2652,0.2311,0.0785
210419,180108,70,-45.018976,100.992769,-54.996454,Night,-45:01:08.3,100:59:34.0,35.78,31.34,982.24,31.67,311.6152,312.9006,301.5959,21.4994,46.7383,31.5138,-0.0012,0.0044,0.0178,0.2649,0.2302,0.0806
210419,180119,71,-44.676353,101.822425,-55.096677,Night,-44:40:34.9,101:49:20.7,35.78,31.38,982.27,31.85,22.3387,61.3715,334.0667,21.6788,46.6799,31.2055,-0.0012,0.0036,0.0149,0.2652,0.2329,0.0794
210419,180130,72,-44.327105,102.641685,-55.184568,Night,-44:19:37.6,102:38:30.1,35.78,31.34,982.26,31.42,331.0884,163.756,26.8776,21.9948,46.8945,30.497,-0.001,0.0034,0.0185,0.2646,0.232,0.0788
210419,180141,73,-43.93874,103.523634,-55.266264,Night,-43:56:19.5,103:31:25.1,35.78,31.21,982.23,31.22,315.9694,318.4573,299.2935,22.0102,46.5132,29.9789,-0.0012,0.0036,0.0175,0.2674,0.2323,0.0785
210419,180153,74,-43.576153,104.321359,-55.32806,Night,-43:34:34.1,104:19:16.9,35.78,31.34,982.23,31.38,23.4997,67.6492,337.6349,22.0815,46.7884,29.5459,-0.0017,0.0039,0.0178,0.268,0.2329,0.08
210419,180204,75,-43.207422,105.108893,-55.377272,Night,-43:12:26.7,105:06:32.0,35.24,31.27,982.24,30.99,327.5898,167.6371,25.9833,22.0484,47.0016,29.4291,-0.001,0.0041,0.0161,0.2631,0.2345,0.0785
210419,180215,76,-42.832704,105.886333,-55.41383,Night,-42:49:57.7,105:53:10.8,35.78,31.2,982.28,31.66,318.913,323.5278,297.9018,21.8685,47.0913,29.0683,-0.001,0.0041,0.0175,0.2667,0.2326,0.0797
210419,180226,77,-42.417264,106.723044,-55.439242,Night,-42:25:02.2,106:43:23.0,35.24,31.25,982.26,31.55,24.2846,71.6749,341.3215,21.8941,46.4537,29.1862,-0.001,0.0046,0.0166,0.2655,0.2329,0.0794
210419,180238,78,-42.030501,107.479693,-55.449241,Night,-42:01:49.8,107:28:46.9,35.78,31.29,982.27,31.93,325.5336,171.5619,25.6539,21.7862,46.5998,28.8202,-0.0005,0.0041,0.0168,0.2631,0.2308,0.0791
210419,180249,79,-41.638203,108.22656,-55.446513,Night,-41:38:17.5,108:13:35.6,35.78,31.29,982.27,31.26,322.5633,325.4976,297.1431,21.987,46.7492,27.9669,-0.0012,0.0046,0.0161,0.271,0.2336,0.0791
210419,180300,80,-41.240511,108.963763,-55.431063,Night,-41:14:25.8,108:57:49.5,35.78,31.16,982.26,31.53,24.567,75.3232,343.3645,21.6544,46.9203,27.4942,-0.0007,0.0036,0.0151,0.2628,0.232,0.08
210419,180311,81,-40.800678,109.757124,-55.399709,Night,-40:48:02.4,109:45:25.6,35.78,31.32,982.27,32.05,323.3386,174.6305,24.0045,21.5876,46.4034,27.1632,-0.0012,0.0041,0.018,0.2689,0.232,0.08
210419,180323,82,-40.392158,110.474533,-55.357724,Night,-40:23:31.8,110:28:28.3,35.78,31.31,982.25,31.85,342.579,349.9975,295.2806,21.3865,46.3724,26.5027,-0.001,0.0034,0.0188,0.2667,0.2342,0.08
210419,180334,83,-39.978665,111.182687,-55.303103,Night,-39:58:43.2,111:10:57.7,35.78,31.25,982.23,31.71,17.6367,103.7105,2.5879,21.2371,46.5583,25.4116,-0.0015,0.0029,0.0171,0.2667,0.232,0.0779
210419,180345,84,-39.560333,111.881716,-55.235917,Night,-39:33:37.2,111:52:54.2,35.78,31.32,982.26,31.95,307.3322,203.0579,12.2328,21.2996,46.6024,24.7996,-0.0017,0.0034,0.0185,0.2686,0.2323,0.0797
210419,180357,85,-39.098598,112.634054,-55.148378,Night,-39:05:55.0,112:38:02.6,35.78,31.12,982.24,31.52,359.0315,7.0648,300.0664,21.0082,46.2417,24.5423,-0.0012,0.0044,0.0173,0.2664,0.232,0.0815
210419,180408,86,-38.670561,113.314464,-55.055163,Night,-38:40:14.0,113:18:52.1,35.78,31.2,982.3,31.96,8.0319,124.0223,14.3779,21.1421,46.2924,24.3698,-0.0015,0.0049,0.0166,0.2667,0.2302,0.0788
210419,180419,87,-38.23807,113.986199,-54.949647,Night,-38:14:17.1,113:59:10.3,35.24,31.2,982.28,31.61,300.4596,237.111,348.9369,21.1401,46.1434,24.2609,-0.001,0.0034,0.0188,0.2652,0.2311,0.0791
210419,180430,88,-37.801245,114.649397,-54.831949,Night,-37:48:04.5,114:38:57.8,35.24,31.14,982.25,31.47,10.0887,21.4295,305.9802,20.4024,45.9854,24.2672,-0.001,0.0049,0.0178,0.2677,0.2308,0.0806
210419,180442,89,-37.319911,115.363343,-54.689793,Night,-37:19:11.7,115:21:48.0,34.7,31.25,982.31,31.69,358.231,137.4975,18.7008,20.35,45.6481,23.9695,-0.0007,0.0034,0.0202,0.264,0.2336,0.0767
210419,180453,90,-36.874412,116.009206,-54.547011,Night,-36:52:27.9,116:00:33.1,35.24,31.18,982.31,31.87,301.2954,267.1577,326.8263,20.2726,45.4494,23.2342,-0.0012,0.0039,0.019,0.268,0.2305,0.0785
210419,180504,91,-36.424938,116.646995,-54.392468,Night,-36:25:29.8,116:38:49.2,35.78,31.25,982.25,31.5,17.5714,34.4729,312.8356,20.0462,45.3602,22.7299,-0.0015,0.0036,0.0158,0.2637,0.2326,0.0785
210419,180515,92,-35.971598,117.276889,-54.226299,Night,-35:58:17.8,117:16:36.8,35.24,31.25,982.28,31.93,348.6344,147.2696,20.613,20.1741,45.3104,22.7372,-0.0007,0.0044,0.0171,0.2658,0.2296,0.0791
210419,180527,93,-35.472758,117.955222,-54.031963,Night,-35:28:21.9,117:57:18.8,35.78,31.16,982.26,31.59,304.7016,290.0353,309.9897,20.137,45.0265,22.1246,0.0616,0.0034,0.0168,0.2658,0.2339,0.0797
210419,180538,94,-35.011679,118.569092,-53.842036,Night,-35:00:42.0,118:34:08.7,35.78,31.29,982.28,31.46,19.8563,44.4673,318.3694,19.7955,45.1406,21.7454,-0.001,0.0032,0.018,0.2658,0.2323,0.0803
210419,180549,95,-34.547052,119.175531,-53.641024,Night,-34:32:49.4,119:10:31.9,35.78,31.29,982.26,32.06,341.8739,153.1451,22.2628,19.1705,44.7453,21.728,-0.0015,0.0044,0.0173,0.2655,0.2323,0.0785
210419,180600,96,-34.036267,119.828825,-53.409299,Night,-34:02:10.6,119:49:43.8,35.78,31.14,982.27,31.71,308.6757,301.8313,303.7137,19.4985,44.4655,21.0248,-0.0012,0.0044,0.0175,0.2683,0.2345,0.0785
210419,180612,97,-33.564554,120.420238,-53.185706,Night,-33:33:52.4,120:25:12.9,35.24,31.16,982.25,31.61,22.9235,53.6857,325.087,19.2824,44.5431,20.5247,-0.001,0.0041,0.0171,0.2652,0.232,0.0809
210419,180623,98,-33.089596,121.004711,-52.951608,Night,-33:05:22.5,121:00:17.0,35.78,31.09,982.31,31.41,336.8055,159.9327,22.1318,18.6517,44.3499,20.3626,-0.0007,0.0034,0.0166,0.2661,0.2299,0.0788
210419,180634,99,-32.61149,121.582381,-52.707217,Night,-32:36:41.4,121:34:56.6,35.78,31.29,982.27,31.73,313.5283,310.8904,298.4917,18.4606,43.7698,20.0639,-0.0007,0.0041,0.0175,0.2646,0.2326,0.0785
210419,180645,100,-32.086429,122.205007,-52.429096,Night,-32:05:11.1,122:12:18.0,34.7,31.14,982.25,31.54,24.6921,60.819,328.8707,18.1948,43.5153,19.1347,-0.0007,0.0039,0.0158,0.2634,0.232,0.0776
210419,180657,101,-31.602022,122.768962,-52.163835,Night,-31:36:07.3,122:46:08.3,35.78,31.14,982.23,31.36,332.7885,164.8968,21.2825,18.1235,43.6294,19.1649,-0.0022,0.0036,0.0183,0.2664,0.2323,0.0788
210419,180708,102,-31.114732,123.326592,-51.88891,Night,-31:06:53.0,123:19:35.7,35.78,31.21,982.26,31.69,317.5317,315.8147,296.1263,17.626,43.401,18.6221,-0.001,0.0051,0.0168,0.2634,0.232,0.0779
210419,180719,103,-30.624646,123.878034,-51.604548,Night,-30:37:28.7,123:52:40.9,35.78,31.23,982.26,31.69,25.5586,66.7343,332.7651,17.447,43.4061,18.8098,-0.0012,0.0032,0.0178,0.267,0.2336,0.0794
210419,180730,104,-30.086915,124.472725,-51.283809,Night,-30:05:12.9,124:28:21.8,35.78,31.14,982.23,31.64,331.0265,170.5378,17.5003,17.1981,43.2047,18.7259,-0.0012,0.0049,0.0156,0.2664,0.2333,0.0785
210419,180742,105,-29.591241,125.011723,-50.980375,Night,-29:35:28.5,125:00:42.2,35.78,31.21,982.19,32.01,321.246,319.4099,291.8574,17.1487,42.8973,18.467,-0.0012,0.0036,0.0163,0.2677,0.2305,0.0791
210419,180753,106,-29.09302,125.544983,-50.668153,Night,-29:05:34.9,125:32:41.9,35.78,31.16,982.21,31.8,27.4848,71.5667,332.5966,16.8863,42.5349,17.7729,-0.0012,0.0036,0.0175,0.2655,0.2333,0.0794
210419,180804,107,-28.592319,126.072656,-50.347353,Night,-28:35:32.3,126:04:21.6,35.78,31.12,982.25,31.84,327.4023,174.2803,15.6789,16.8478,42.43,17.3582,-0.0015,0.0039,0.0151,0.264,0.232,0.0782
210419,180816,108,-28.043365,126.642089,-49.987853,Night,-28:02:36.1,126:38:31.5,35.78,31.14,982.24,32.11,324.2082,323.8278,289.6847,16.6282,41.8008,17.1982,-0.0005,0.0032,0.018,0.2658,0.2302,0.0806
210419,180827,109,-27.537723,127.15852,-49.649803,Night,-27:32:15.8,127:09:30.7,35.78,31.16,982.25,31.55,26.8827,75.9885,334.867,16.2017,41.4012,17.4087,-0.0012,0.0039,0.0168,0.2661,0.2326,0.0791
210419,180838,110,-27.029826,127.669787,-49.303826,Night,-27:01:47.4,127:40:11.2,35.78,31.29,982.21,32.15,324.8278,177.0766,14.0943,15.6252,41.4005,17.0093,-0.0015,0.0041,0.0163,0.2677,0.2305,0.0782
210419,180849,111,-26.519745,128.17604,-48.950115,Night,-26:31:11.1,128:10:33.7,35.24,31.09,982.22,31.92,345.3946,348.519,286.8506,15.0892,41.0966,16.3055,-0.0007,0.0046,0.0149,0.2643,0.232,0.0806
210419,180901,112,-25.960876,128.722729,-48.555688,Night,-25:57:39.2,128:43:21.8,35.78,31.25,982.2,32.04,19.536,106.0867,354.6303,14.3123,40.7602,15.5875,-0.001,0.0032,0.0166,0.268,0.2308,0.0797
210419,180912,113,-25.446435,129.218901,-48.186479,Night,-25:26:47.2,129:13:08.0,35.78,31.09,982.2,32.07,308.3465,205.4412,0.875,14.0458,40.3749,15.1732,-0.0012,0.0044,0.0183,0.267,0.2323,0.0782
210419,180923,114,-24.930009,129.710442,-47.810177,Night,-24:55:48.0,129:42:37.6,35.78,31.18,982.22,31.69,0.4364,6.6237,290.8739,13.7371,40.3211,15.1778,-0.0012,0.0056,0.0188,0.2646,0.2305,0.0794
